Date,3m8ox4pDb7,3m8ox4pDbC,3m8ox4pDbE,3m8ox4pUeB,3m8ox4pUeC,3m8ox4pUeF,3m8ox4plhC,3m8ox4plhE,3m8ox4plhH
2019-09-09,4.500000000000001,7.170000000000002,4.94,8.490000000000002,0.7900000000000004,7.86,-1.3900000000000001,0.4099999999999997,7.390000000000001
2019-09-15,3.4400000000000004,7.170000000000002,4.63,8.610000000000001,1.5200000000000005,8.4,-1.8200000000000005,0.1799999999999995,8.03
2019-09-21,3.3800000000000003,7.010000000000002,4.51,8.64,0.49999999999999994,7.92,-2.41,0.8499999999999999,7.530000000000001
2019-09-27,3.18,6.660000000000001,4.530000000000001,8.23,1.1300000000000003,7.190000000000001,-3.2699999999999996,0.8099999999999998,7.11
2019-10-03,2.66,6.069999999999999,4.0200000000000005,7.95,0.76,6.420000000000001,-3.0,0.9099999999999999,6.91
2019-10-09,2.74,5.79,3.11,7.200000000000001,0.5899999999999999,6.630000000000001,-3.11,1.08,6.670000000000002
2019-10-15,2.38,4.91,2.8800000000000003,6.49,0.29000000000000004,6.01,-3.9300000000000006,1.02,6.070000000000001
2019-10-21,1.9800000000000002,4.340000000000001,2.35,5.590000000000002,-0.15000000000000005,5.920000000000001,-3.630000000000001,2.0800000000000005,5.0200000000000005
2019-10-27,1.37,3.76,1.9299999999999995,5.030000000000001,0.7400000000000003,5.370000000000001,-3.43,2.62,4.65
2019-11-02,1.2900000000000003,3.5200000000000005,1.75,6.730000000000002,0.7600000000000003,5.470000000000001,-3.5600000000000005,0.7299999999999993,4.5200000000000005
2019-11-08,1.1300000000000003,3.2200000000000006,1.6400000000000001,6.380000000000001,1.2000000000000002,5.280000000000001,-4.07,0.8499999999999999,4.420000000000001
2019-11-14,0.9200000000000003,2.47,1.8100000000000003,5.91,0.21999999999999992,3.83,-2.7600000000000007,0.4299999999999997,3.16
2019-11-20,0.6100000000000002,2.2000000000000006,1.6400000000000003,5.1899999999999995,0.17000000000000004,4.16,-1.8800000000000001,0.17000000000000015,3.3000000000000003
2019-11-26,0.40000000000000013,1.8199999999999998,0.7699999999999999,4.549999999999999,0.10999999999999999,4.260000000000001,-1.67,-0.1499999999999998,3.01
2019-12-02,0.2799999999999999,1.6199999999999997,1.02,3.9900000000000007,-0.12000000000000038,3.8199999999999994,-1.8200000000000003,-0.5199999999999997,2.27
2019-12-08,0.11,1.71,1.1800000000000004,4.140000000000001,0.39999999999999997,3.5700000000000003,-1.4900000000000002,-0.9599999999999997,1.6300000000000001
2019-12-14,0.52,1.9300000000000004,0.5199999999999998,4.26,0.5199999999999998,4.2700000000000005,-1.6000000000000005,-1.0099999999999998,1.6700000000000002
2019-12-20,0.51,1.61,0.28999999999999987,4.039999999999999,0.46999999999999986,3.3200000000000007,-1.7900000000000005,-2.6000000000000005,1.4200000000000004
2019-12-26,0.2399999999999999,1.51,-0.15000000000000024,3.74,0.35,2.8899999999999997,-1.69,-2.66,1.4100000000000004
2020-01-01,0.6500000000000001,1.8800000000000003,0.10000000000000009,2.2400000000000007,0.76,3.16,-0.8499999999999998,-2.23,2.120000000000001
2020-01-07,0.67,1.7199999999999998,-0.18999999999999978,1.8900000000000001,0.5899999999999999,2.8499999999999996,-1.04,-2.8800000000000003,1.8900000000000001
2020-01-13,0.9400000000000002,1.93,-0.48999999999999966,1.48,0.5799999999999997,3.36,-1.0900000000000003,-2.5300000000000002,1.9799999999999998
2020-01-19,0.74,1.87,-0.3599999999999998,1.9100000000000004,0.78,3.49,-1.2300000000000002,-2.2,1.9399999999999997
2020-01-25,0.61,1.86,0.11000000000000004,2.35,0.21999999999999992,2.4399999999999995,-1.6000000000000005,-2.1200000000000006,1.4799999999999998
2020-01-31,0.92,2.15,-0.24000000000000007,3.02,0.4000000000000002,3.63,-1.23,-1.9700000000000002,1.9
2020-02-06,0.6799999999999999,1.96,-0.8600000000000003,3.3299999999999996,0.10000000000000006,3.63,-1.3600000000000003,-0.21999999999999978,2.2800000000000002
2020-02-12,0.57,2.1199999999999997,-0.6499999999999999,3.36,0.18,3.38,-1.27,0.01999999999999935,2.4000000000000004
2020-02-18,1.01,2.75,0.11000000000000015,4.29,0.6200000000000002,3.14,-1.5400000000000003,0.41999999999999926,3.12
2020-02-24,1.22,3.1500000000000004,0.8700000000000001,5.01,0.9800000000000002,2.28,-1.4199999999999997,0.4399999999999997,3.310000000000001
2020-03-01,0.92,2.96,1.26,6.3,0.12999999999999962,1.23,-2.2700000000000005,0.5099999999999998,2.6100000000000003
2020-03-07,1.23,3.73,2.4000000000000004,7.140000000000001,0.7600000000000001,1.7400000000000002,-2.47,1.2899999999999998,3.0800000000000005
2020-03-13,1.3,4.49,2.88,8.28,1.4300000000000002,2.4300000000000006,-2.4599999999999995,1.4799999999999998,3.72
2020-03-19,1.52,5.03,3.1499999999999995,8.51,1.89,3.1399999999999997,-2.66,1.7200000000000002,3.89
2020-03-25,1.6099999999999999,5.6499999999999995,3.2899999999999996,8.98,1.0499999999999996,4.37,-1.5299999999999998,1.27,4.989999999999999
2020-03-31,1.85,6.0,4.069999999999999,9.290000000000001,1.27,3.78,-1.9,1.1300000000000003,5.22
2020-04-06,2.44,6.5600000000000005,4.85,9.490000000000002,2.2500000000000004,4.2,-2.2700000000000005,0.18000000000000044,5.27
2020-04-12,2.78,6.800000000000001,5.1499999999999995,9.760000000000002,2.46,4.489999999999999,-2.0100000000000002,0.08999999999999991,5.390000000000001
2020-04-18,3.15,7.200000000000001,5.33,10.18,2.8600000000000003,5.42,-2.150000000000001,0.6000000000000002,5.6800000000000015
2020-04-24,3.49,7.300000000000001,5.49,10.15,2.58,6.1899999999999995,-2.1,0.61,5.39
2020-04-30,3.88,7.950000000000001,6.050000000000002,9.129999999999999,3.44,6.91,-2.5400000000000005,0.7500000000000001,5.47
2020-05-06,3.92,7.74,6.020000000000001,8.960000000000003,2.9099999999999997,6.67,-3.08,0.6099999999999999,4.989999999999999
2020-05-12,5.17,8.380000000000003,6.700000000000001,9.260000000000002,3.6100000000000003,5.460000000000001,-3.7399999999999998,0.9199999999999999,5.3500000000000005
2020-05-18,4.26,8.780000000000001,6.88,9.63,3.55,4.920000000000001,-4.17,0.94,5.42
2020-05-24,4.67,8.74,7.170000000000001,9.52,5.039999999999999,5.210000000000001,-5.35,1.4900000000000002,4.64
2020-05-30,4.92,8.81,7.100000000000001,9.54,5.460000000000001,5.38,-5.17,1.8900000000000006,4.58
2020-06-05,5.32,9.57,7.7200000000000015,9.97,3.7299999999999995,6.47,-4.92,1.55,4.98
2020-06-11,5.420000000000001,9.7,7.54,10.23,4.16,6.86,-4.82,1.8700000000000003,4.73
2020-06-17,5.510000000000001,9.56,7.220000000000001,10.05,4.23,6.85,-3.250000000000001,1.45,4.46
2020-06-23,5.7700000000000005,10.14,7.330000000000001,10.56,3.05,8.489999999999998,-3.770000000000001,2.05,4.63
2020-06-29,6.09,10.35,7.430000000000001,10.879999999999999,3.4200000000000013,9.11,-3.970000000000001,1.9300000000000002,5.420000000000001
2020-07-05,6.25,10.23,6.22,11.04,3.5300000000000016,9.24,-3.0800000000000005,0.7999999999999998,5.43
2020-07-11,5.79,9.850000000000001,6.0200000000000005,10.71,3.240000000000001,10.4,-3.540000000000001,-0.050000000000000044,5.050000000000001
2020-07-17,7.500000000000001,9.850000000000001,6.16,10.610000000000001,3.3800000000000003,11.57,-3.56,-0.19999999999999962,4.52
2020-07-23,7.220000000000001,9.75,6.57,10.629999999999999,2.1399999999999997,11.019999999999998,-3.9899999999999993,-0.5899999999999996,5.01
2020-07-29,7.22,9.81,6.32,10.57,1.85,11.21,-4.14,-0.7799999999999996,5.180000000000001
2020-08-04,7.110000000000001,9.549999999999999,6.05,10.52,1.5,10.710000000000003,-4.3,-0.7399999999999994,5.390000000000001
2020-08-10,7.24,9.71,6.25,10.479999999999999,1.3700000000000008,10.38,-5.050000000000001,-0.5399999999999998,5.78
2020-08-16,7.01,10.040000000000001,6.8500000000000005,10.819999999999999,1.1500000000000004,10.48,-6.460000000000001,-0.27999999999999986,6.3
2020-08-22,6.730000000000001,9.8,7.199999999999999,10.690000000000001,2.96,9.31,-7.080000000000002,-0.72,6.640000000000001
2020-08-28,6.42,9.08,6.459999999999999,9.780000000000001,2.25,8.65,-6.0200000000000005,-1.0300000000000002,5.84
2020-09-03,6.239999999999999,9.31,7.159999999999999,9.550000000000002,3.0700000000000003,8.719999999999999,-6.1400000000000015,-0.18000000000000044,5.79
2020-09-09,5.47,8.46,6.3999999999999995,8.690000000000001,2.1799999999999997,7.970000000000001,-5.090000000000001,0.24000000000000002,4.8999999999999995
2020-09-15,4.73,7.470000000000001,5.86,8.0,1.8399999999999994,6.290000000000001,-4.75,-0.1600000000000001,4.48
2020-09-21,4.670000000000001,7.140000000000001,5.05,7.460000000000001,2.4799999999999995,6.030000000000001,-4.41,-0.39,3.87
2020-09-27,4.0,6.620000000000001,4.2700000000000005,6.880000000000001,2.3199999999999994,5.600000000000001,-4.420000000000001,0.21000000000000063,3.2400000000000007
2020-10-03,3.4800000000000004,6.1,3.800000000000001,6.510000000000001,3.1400000000000006,4.970000000000001,-4.4,2.220446049250313e-16,2.5600000000000005
2020-10-09,2.7600000000000002,5.470000000000001,3.8400000000000016,6.010000000000001,2.71,4.08,-4.26,-0.3800000000000001,2.0400000000000005
2020-10-15,2.3900000000000006,4.6,3.010000000000001,5.0600000000000005,2.2800000000000002,5.2200000000000015,-3.8200000000000003,-0.51,0.29000000000000004
2020-10-21,1.76,3.5500000000000003,1.8199999999999998,5.790000000000001,1.26,4.54,-3.07,-0.4400000000000003,-0.4199999999999998
2020-10-27,1.4200000000000002,3.6400000000000006,1.8200000000000005,5.87,1.510000000000001,4.79,-3.03,-0.3900000000000004,0.05000000000000038
2020-11-02,0.68,2.7600000000000002,1.5000000000000004,5.62,-0.010000000000000064,3.53,-2.9400000000000004,-0.7000000000000004,-0.28
2020-11-08,0.2400000000000002,2.43,1.1800000000000002,6.010000000000001,-0.47000000000000003,3.2699999999999996,-2.89,-1.0700000000000003,-0.6100000000000001
2020-11-14,-0.00999999999999962,2.3600000000000003,1.1800000000000002,5.81,-0.8499999999999999,2.1200000000000006,-2.01,-0.8199999999999998,0.2700000000000004
2020-11-20,-0.30999999999999994,2.0300000000000002,1.23,7.87,-0.8799999999999999,1.6700000000000008,-2.000000000000001,-0.4099999999999997,0.2799999999999999
2020-11-26,-0.3799999999999999,1.79,1.3900000000000001,7.8,-1.0199999999999998,1.5700000000000016,-1.58,-0.9999999999999998,0.4900000000000001
2020-12-02,-0.71,1.2200000000000002,1.3300000000000003,7.1,-1.16,0.8700000000000003,-1.3900000000000001,-1.44,0.16999999999999998
2020-12-08,-0.8200000000000001,0.9800000000000001,0.6500000000000001,8.900000000000002,-1.52,1.4800000000000009,-1.3200000000000003,-1.74,0.23999999999999982
2020-12-14,-0.7900000000000001,0.6900000000000001,0.75,8.649999999999999,-1.4699999999999998,-0.7000000000000003,-0.97,-1.89,0.8200000000000001
2020-12-20,-0.7400000000000002,0.9000000000000002,0.5999999999999999,8.44,-1.2800000000000002,-0.3199999999999999,-0.6700000000000002,-3.0200000000000005,0.9800000000000004
2020-12-26,-0.6600000000000001,0.53,0.29,8.18,-1.8800000000000001,-0.6200000000000003,-0.5799999999999998,-3.19,0.41000000000000014
2021-01-01,-0.5,0.54,-0.1999999999999999,9.12,-1.57,-0.1400000000000004,-0.5500000000000002,-2.7199999999999998,0.44000000000000006
2021-01-07,-0.41,0.32,-0.48999999999999977,9.200000000000001,-1.61,-0.2500000000000003,-0.42999999999999994,-2.4499999999999997,0.6000000000000003
2021-01-13,-0.9000000000000001,-0.009999999999999926,-1.5799999999999998,8.81,-1.77,0.7200000000000001,-0.8700000000000001,-2.92,-0.43000000000000016
2021-01-19,-0.8899999999999999,0.3000000000000002,-1.64,7.03,-0.9199999999999996,1.36,-0.44000000000000006,-1.1299999999999992,-0.3899999999999999
2021-01-25,-0.17999999999999972,1.0500000000000003,-0.9799999999999998,7.6400000000000015,0.40000000000000036,2.22,-0.8500000000000003,-1.0700000000000003,0.11000000000000029
2021-01-31,0.09999999999999998,1.5399999999999998,-0.64,8.170000000000002,1.5399999999999998,3.51,-0.27,-0.8100000000000003,0.1899999999999999
2021-02-06,0.30999999999999983,1.8099999999999996,-0.04000000000000015,5.960000000000001,1.7199999999999993,2.459999999999999,-0.1100000000000001,-0.7400000000000002,-0.13000000000000028
2021-02-12,0.1499999999999997,1.9399999999999995,-0.26000000000000045,6.090000000000002,1.6299999999999997,2.4099999999999993,-0.5400000000000001,-1.6000000000000003,-0.13000000000000017
2021-02-18,0.0699999999999998,1.9199999999999995,0.06999999999999945,4.500000000000001,1.5599999999999996,2.4600000000000004,-0.6400000000000001,-0.9800000000000001,0.09000000000000005
2021-02-24,0.41000000000000003,2.7399999999999993,0.9099999999999999,5.160000000000001,2.61,1.97,-0.33999999999999986,-0.5999999999999999,0.6700000000000003
2021-03-02,0.7899999999999999,3.379999999999999,1.4299999999999997,4.36,3.23,2.41,0.17000000000000007,-0.8599999999999999,0.5099999999999996
2021-03-08,0.9199999999999998,3.59,2.03,3.3999999999999995,3.94,2.2700000000000005,0.24999999999999972,0.8600000000000003,0.5599999999999998
2021-03-14,1.37,3.94,2.670000000000001,3.74,4.190000000000001,2.760000000000001,0.09999999999999988,1.0999999999999996,1.0799999999999998
2021-03-20,1.6200000000000003,4.000000000000001,2.400000000000001,3.6800000000000006,2.8500000000000005,2.7700000000000005,-0.0900000000000002,1.2199999999999998,1.6500000000000001
2021-03-26,1.23,3.57,2.0900000000000007,3.2800000000000007,2.000000000000001,1.9400000000000002,-0.10000000000000021,1.169999999999999,1.58
2021-04-01,1.5300000000000002,3.72,1.76,3.3600000000000003,0.16999999999999987,1.1499999999999997,0.6400000000000006,0.879999999999999,2.1499999999999995
2021-04-07,1.71,3.8699999999999997,1.4800000000000002,3.87,0.2100000000000002,2.44,0.72,0.7899999999999997,2.46
2021-04-13,2.22,4.510000000000001,2.0500000000000003,4.6,0.3300000000000006,2.7,0.9,1.6999999999999997,3.02
2021-04-19,2.9200000000000004,5.19,2.62,5.409999999999999,0.9500000000000007,3.1,0.29999999999999993,2.3400000000000003,3.1999999999999997
2021-04-25,2.89,5.1,2.69,5.51,0.6400000000000003,3.59,-0.19999999999999973,2.75,2.589999999999999
2021-05-01,3.0,5.46,3.1899999999999995,5.72,0.7599999999999999,4.960000000000002,-1.9200000000000004,2.9600000000000004,2.5499999999999994
2021-05-07,4.14,6.72,3.7599999999999993,7.25,2.2,6.3900000000000015,-2.6999999999999997,1.8400000000000003,3.960000000000001
2021-05-13,4.5,7.140000000000001,4.319999999999999,7.789999999999999,2.4099999999999984,6.24,-2.759999999999999,2.1800000000000006,4.01
2021-05-19,3.82,8.32,5.760000000000001,8.85,4.75,6.399999999999999,-3.6600000000000006,0.9299999999999998,4.33
2021-05-25,4.590000000000002,8.72,5.880000000000001,9.29,5.67,6.8100000000000005,-4.369999999999999,1.0499999999999998,4.46
2021-05-31,4.8500000000000005,9.05,6.760000000000001,9.629999999999999,7.459999999999999,6.970000000000001,-6.699999999999999,1.7599999999999998,4.36
2021-06-06,4.8500000000000005,9.89,7.470000000000001,10.38,6.919999999999998,7.33,-7.9,1.75,4.86
2021-06-12,4.92,10.29,7.37,10.58,6.1499999999999995,8.230000000000002,-8.930000000000001,1.8800000000000001,5.2700000000000005
2021-06-18,5.06,10.58,8.06,10.900000000000002,6.270000000000001,8.15,-9.2,1.4700000000000002,5.529999999999999
2021-06-24,5.44,11.340000000000002,8.350000000000001,11.379999999999999,5.420000000000002,9.01,-10.1,1.01,6.069999999999999
2021-06-30,5.990000000000001,11.660000000000002,8.39,11.74,5.110000000000002,8.650000000000002,-9.940000000000001,1.7300000000000004,6.360000000000001
2021-07-06,5.620000000000001,10.89,7.830000000000001,11.09,4.000000000000002,7.890000000000001,-9.530000000000001,1.37,5.29
2021-07-12,5.700000000000001,11.29,7.8500000000000005,11.469999999999999,4.940000000000002,8.18,-10.370000000000001,1.7100000000000004,5.680000000000001
2021-07-18,6.580000000000001,10.349999999999998,6.829999999999999,10.47,3.9600000000000004,8.32,-9.329999999999998,1.52,5.07
2021-07-24,6.720000000000001,10.39,7.35,10.42,3.149999999999999,7.35,-8.700000000000001,1.74,4.14
2021-07-30,6.49,10.030000000000001,6.659999999999999,10.120000000000001,2.549999999999999,7.350000000000001,-7.950000000000001,1.77,4.040000000000001
2021-08-05,6.8900000000000015,9.530000000000003,6.290000000000001,9.74,3.8400000000000003,6.510000000000002,-8.05,2.0599999999999996,3.3700000000000006
2021-08-11,6.810000000000001,9.5,6.48,9.68,5.42,6.950000000000001,-5.99,1.9600000000000002,4.200000000000001
2021-08-17,7.020000000000001,9.27,5.88,9.420000000000002,5.1899999999999995,7.31,-4.73,2.25,3.84
2021-08-23,6.710000000000002,8.31,5.51,8.76,5.56,6.5200000000000005,-3.5600000000000014,2.1000000000000005,3.25
2021-08-29,6.250000000000001,7.8100000000000005,5.260000000000001,8.32,5.3100000000000005,5.85,-2.4700000000000006,1.5800000000000003,3.4500000000000006
2021-09-04,6.17,8.05,5.09,8.510000000000002,4.790000000000001,5.989999999999999,-2.7000000000000015,1.36,3.8300000000000005
2021-09-10,6.25,7.520000000000001,4.87,7.75,3.7900000000000005,5.89,-1.8800000000000001,0.8000000000000003,3.5100000000000002
2021-09-16,5.99,7.370000000000001,4.71,7.7700000000000005,3.0500000000000007,5.47,-2.1500000000000004,0.6400000000000005,2.8
2021-09-22,4.819999999999999,6.9300000000000015,4.090000000000001,7.07,2.5300000000000002,6.75,-2.3400000000000007,0.4600000000000002,2.7500000000000004
2021-09-28,4.48,6.77,3.9300000000000006,6.810000000000001,2.5100000000000007,6.650000000000001,-2.920000000000001,0.39000000000000007,3.0000000000000004
2021-10-04,3.36,6.69,4.320000000000001,6.700000000000001,2.0100000000000007,6.990000000000001,-2.78,0.3899999999999999,3.8100000000000005
2021-10-10,2.69,5.7700000000000005,3.63,5.710000000000001,1.01,6.140000000000001,-4.48,0.3899999999999999,2.36
2021-10-16,1.6500000000000001,5.080000000000001,3.28,5.010000000000001,0.5700000000000001,5.249999999999999,-5.55,-0.16000000000000025,2.62
2021-10-22,0.8600000000000005,5.0600000000000005,3.1000000000000005,4.720000000000001,0.5800000000000003,5.870000000000001,-7.32,0.14000000000000012,3.1200000000000006
2021-10-28,0.19000000000000034,4.460000000000001,2.41,4.050000000000001,0.17,5.630000000000001,-7.909999999999999,5.551115123125783e-17,2.6999999999999997
2021-11-03,-0.7599999999999998,4.140000000000001,3.25,3.5700000000000007,-0.05999999999999989,5.450000000000001,-8.14,-0.060000000000000026,2.96
2021-11-09,-1.8900000000000001,3.8400000000000003,3.1700000000000004,3.3500000000000005,-0.31999999999999995,5.210000000000001,-8.040000000000001,0.04000000000000009,2.99
2021-11-15,-2.4200000000000004,4.08,3.59,3.3400000000000007,-0.2599999999999999,6.210000000000002,-8.84,-0.02999999999999986,4.0200000000000005
2021-11-21,-2.9200000000000004,4.12,4.05,3.4400000000000004,-0.5700000000000001,6.1800000000000015,-7.44,-0.62,5.020000000000001
2021-11-27,-3.66,4.0200000000000005,4.16,3.2600000000000002,-1.1600000000000001,6.32,-6.510000000000001,-1.5200000000000002,5.460000000000002
2021-12-03,-3.7830303030303023,4.051515151515153,4.156969696969696,3.224848484848484,-1.3563636363636367,6.615757575757577,-5.772727272727268,-1.7781818181818188,5.644242424242425
2021-12-09,-4.029090909090908,4.114545454545455,4.15090909090909,3.1545454545454534,-1.7490909090909095,7.207272727272728,-4.298181818181813,-2.294545454545455,6.012727272727274
2021-12-15,-4.2751515151515145,4.177575757575758,4.144848484848484,3.084242424242423,-2.1418181818181825,7.79878787878788,-2.8236363636363606,-2.810909090909091,6.381212121212123
2021-12-21,-4.521212121212121,4.240606060606061,4.138787878787878,3.0139393939393924,-2.534545454545455,8.39030303030303,-1.349090909090906,-3.3272727272727276,6.749696969696971
2021-12-27,-4.767272727272726,4.303636363636365,4.132727272727271,2.943636363636362,-2.9272727272727277,8.98181818181818,0.1254545454545486,-3.843636363636364,7.118181818181819
