pid,longitude,latitude,height
366IZ1Lt2t,17.286442,50.474334,206.1
366IZ1Lt2u,17.286523,50.474324,199.7
366IZ1MR8j,17.287383,50.473961,198.6
366IZ1MR8v,17.286671,50.474051,197.8
366IZ1MiBi,17.287448,50.473826,202.2
366IZ1MiBj,17.287463,50.473824,198.8
366IZ1MiBr,17.287053,50.473875,195.3
366IZ1MiBx,17.286598,50.473932,199.4
366IZ1MzEN,17.289159,50.473484,186.4
366IZ1MzEl,17.287484,50.473694,196.1
366IZ1MzF0,17.2865,50.473816,199.3
366IZ1MzF1,17.286407,50.473828,200.8
366IZ1MzF2,17.286275,50.473845,204.0
366IZ1MzFM,17.285065,50.473996,203.7
366IZ1MzFN,17.285041,50.473999,202.0
366IZ1MzFO,17.28494,50.474012,203.9
366IZ1NGH3,17.290301,50.473214,193.6
366IZ1NGH4,17.29024,50.473221,193.5
366IZ1NGH8,17.290013,50.47325,192.8
366IZ1NGH9,17.289941,50.473258,193.3
366IZ1NGHB,17.289844,50.473271,192.2
366IZ1NGHF,17.289648,50.473295,190.0
366IZ1NGHH,17.289639,50.473296,185.0
366IZ1NGHL,17.289213,50.47335,193.2
366IZ1NGHh,17.287851,50.47352,194.3
366IZ1NGHi,17.287693,50.47354,198.7
366IZ1NGI4,17.286218,50.473724,204.8
366IZ1NGI5,17.286257,50.473719,200.3
366IZ1NGIQ,17.284901,50.473889,203.9
366IZ1NGIR,17.284918,50.473887,200.3
366IZ1NXK9,17.289988,50.473125,194.9
366IZ1NXKC,17.289875,50.473139,191.8
366IZ1NXKD,17.289797,50.473149,192.6
366IZ1NXKH,17.289632,50.47317,189.0
366IZ1NXKJ,17.289634,50.473169,183.5
366IZ1NXKP,17.289006,50.473248,195.3
366IZ1NXKQ,17.288973,50.473252,194.1
366IZ1NXKU,17.288808,50.473273,190.5
366IZ1NXKY,17.28853,50.473307,192.1
366IZ1NXKb,17.288346,50.47333,192.2
366IZ1NXKj,17.28781,50.473397,194.4
366IZ1NXKk,17.287747,50.473405,194.5
366IZ1NoNO,17.28921,50.473095,192.6
366IZ1NoNP,17.289096,50.473109,195.0
366IZ1NoNQ,17.289019,50.473119,195.8
366IZ1NoNS,17.288918,50.473131,194.8
366IZ1NoNU,17.2888,50.473146,194.7
366IZ1NoNW,17.288843,50.473141,187.2
366IZ1NoNa,17.288477,50.473186,192.8
366IZ1NoNc,17.28827,50.473212,196.6
366IZ1NoNd,17.288213,50.473219,196.4
366IZ1NoNi,17.287872,50.473262,198.1
366IZ1NoNj,17.287781,50.473273,199.4
366IZ1NoOi,17.283986,50.473748,203.3
366IZ1NoOk,17.283806,50.47377,205.9
366IZ1NoOl,17.283742,50.473778,206.1
366IZ1O5Q9,17.290183,50.472845,193.7
366IZ1O5QQ,17.289234,50.472964,189.8
366IZ1O5QS,17.288944,50.473,197.4
366IZ1O5QT,17.289077,50.472984,188.7
366IZ1O5QW,17.288785,50.47302,193.6
366IZ1O5Qe,17.288297,50.473081,193.6
366IZ1O5Qf,17.288156,50.473099,197.2
366IZ1O5Qo,17.287785,50.473145,189.3
366IZ1O5Qv,17.28727,50.47321,193.3
366IZ1O5Rm,17.283612,50.473667,213.0
366IZ1O5Rn,17.283721,50.473653,205.3
366IZ1O5Ro,17.283648,50.473662,205.8
366IZ1O5Rp,17.2837,50.473656,200.7
366IZ1O5Rs,17.283425,50.47369,204.9
366IZ1OMTB,17.290139,50.472723,193.9
366IZ1OMTC,17.290042,50.472735,195.5
366IZ1OMTE,17.289958,50.472746,193.9
366IZ1OMTO,17.289258,50.472833,198.0
366IZ1OMTS,17.289181,50.472843,190.5
366IZ1OMTU,17.28893,50.472874,196.3
366IZ1OMTV,17.289088,50.472855,186.4
366IZ1OMTh,17.288123,50.472975,197.0
366IZ1OMTi,17.288049,50.472984,197.6
366IZ1OMTq,17.287793,50.473017,187.2
366IZ1OMTx,17.28718,50.473093,195.7
366IZ1OMUm,17.283913,50.473502,203.1
366IZ1OMUn,17.283934,50.473499,199.4
366IZ1OMUo,17.283871,50.473507,199.5
366IZ1OMUs,17.283633,50.473537,199.3
366IZ1OMUu,17.283455,50.473559,201.8
366IZ1OdWD,17.29001,50.472611,198.0
366IZ1OdWE,17.290018,50.47261,194.9
366IZ1OdWQ,17.289222,50.47271,197.9
366IZ1OdWo,17.287861,50.47288,193.4
366IZ1OdWp,17.287739,50.472896,196.2
366IZ1OdWq,17.287757,50.472893,192.6
366IZ1OdXH,17.28587,50.473129,203.7
366IZ1OdYL,17.281995,50.473614,197.4
366IZ1OdYe,17.280458,50.473806,214.6
366IZ1OubM,17.281967,50.47349,199.7
366IZ1OubO,17.281812,50.473509,201.2
366IZ1Oubf,17.28041,50.473684,217.8
366IZ1PBc3,17.29087,50.472249,194.2
366IZ1PBeO,17.281965,50.473362,198.0
366IZ1PBeP,17.28193,50.473367,196.9
366IZ1PBei,17.280369,50.473561,215.2
366IZ1PSf4,17.290861,50.472122,195.6
366IZ1QHp0,17.28752,50.472157,198.4
366IZ1R6ut,17.299688,50.470251,190.9
366IZ1R6vL,17.297935,50.470471,193.0
366IZ1Rf0x,17.299563,50.470012,193.1
366IZ1Rw3k,17.300504,50.469766,190.1
366IZ1Rw45,17.299185,50.469931,191.9
366IZ1SD6i,17.300694,50.469615,190.8
366IZ1SD6m,17.300444,50.469646,191.1
366IZ1SD73,17.299257,50.469794,197.9
366IZ1SD76,17.299138,50.469809,195.0
366IZ1SD77,17.2992,50.469802,189.5
366IZ1SU9f,17.30091,50.46946,193.1
366IZ1SU9g,17.300892,50.469462,191.1
366IZ1SUA5,17.299307,50.46966,193.9
366IZ1SlCh,17.300886,50.469335,192.4
366IZ1SlCi,17.300913,50.469332,188.5
366IZ1SlEa,17.293572,50.47025,200.8
366IZ1SlEo,17.292647,50.470366,204.1
366IZ1T2Hc,17.293477,50.470135,203.4
366IZ1T2Hd,17.293516,50.47013,198.9
366IZ1U8RU,17.301964,50.468562,198.3
366IZ1U8Sg,17.29739,50.469134,201.3
366IZ1U8Su,17.296557,50.469238,200.4
366IZ1WbzD,17.276889,50.470549,218.6
366IZ1WbzF,17.277018,50.470533,207.2
366IZ1Wt2E,17.277016,50.470406,213.8
366IZ1Wt2G,17.276989,50.470409,209.6
366IZ1Wt2I,17.276798,50.470433,212.7
366IZ1XA5I,17.276997,50.47028,207.5
366IZ1XA5J,17.276953,50.470286,206.7
366IZ1XA5K,17.276889,50.470294,206.8
366IZ1XR8G,17.27693,50.470161,219.8
366IZ1XR8I,17.276937,50.47016,213.9
366IZ1XR8M,17.276774,50.470181,210.4
366IZ1XiBI,17.276925,50.470034,218.3
366IZ1XiBM,17.276799,50.47005,213.0
366IZ1Xz7S,17.303349,50.466601,194.1
366IZ1XzER,17.27644,50.469967,219.2
366IZ1YXKS,17.276558,50.469697,218.7
366IZ1YXKV,17.276392,50.469718,218.0
366IZ1YXKY,17.276259,50.469734,215.7
366IZ1YoNX,17.276456,50.469582,213.3
366IZ1YoNY,17.276318,50.469599,216.8
366IZ1Z5Qa,17.27635,50.469467,213.6
366IZ1ZuZb,17.276782,50.469031,202.6
366IZ1ZuZc,17.276732,50.469037,202.1
366IZ1cew9,17.305796,50.464123,200.1
366IZ1cf46,17.275774,50.46788,200.7
366IZ1cw78,17.275696,50.467762,202.5
366IZ1dD25,17.305981,50.463844,210.3
366IZ1dD2B,17.305828,50.463864,200.7
366IZ1dD2F,17.3057,50.46388,195.5
366IZ1dD2I,17.305782,50.46387,183.6
366IZ1dD2J,17.305535,50.463901,191.9
366IZ1dD2L,17.305652,50.463886,181.2
366IZ1dD2R,17.305399,50.463918,176.1
366IZ1dDAB,17.27553,50.467655,205.5
366IZ1dU5B,17.30594,50.463722,199.4
366IZ1dU5C,17.306059,50.463707,191.3
366IZ1dU5K,17.305584,50.463767,190.7
366IZ1dU5M,17.305371,50.463793,194.8
366IZ1dUD7,17.275878,50.467484,204.5
366IZ1dUD8,17.275828,50.46749,204.0
366IZ1dUDA,17.275702,50.467506,204.2
366IZ1dUDG,17.275177,50.467571,211.5
366IZ1dl8A,17.306137,50.46357,197.1
366IZ1dl8F,17.30587,50.463603,195.4
366IZ1dl8H,17.305666,50.463629,199.0
366IZ1dl8J,17.305396,50.463663,205.7
366IZ1dl8K,17.305498,50.46365,198.3
366IZ1dl8L,17.305386,50.463664,200.6
366IZ1dlG3,17.27633,50.4673,198.8
366IZ1dlG4,17.276171,50.46732,203.3
366IZ1dlGA,17.27576,50.467371,205.4
366IZ1dlGC,17.275661,50.467383,204.3
366IZ1dlGD,17.275483,50.467406,209.6
366IZ1dlGG,17.275433,50.467412,203.7
366IZ1dlGI,17.275084,50.467455,213.9
366IZ1e2BD,17.30602,50.463457,197.9
366IZ1e2BE,17.305964,50.463464,197.6
366IZ1e2BG,17.30582,50.463482,198.6
366IZ1e2J5,17.276265,50.46718,200.0
366IZ1e2J6,17.276094,50.467201,205.0
366IZ1e2JB,17.275782,50.467241,205.4
366IZ1e2JC,17.275643,50.467258,208.9
366IZ1e2JE,17.275588,50.467265,205.9
366IZ1eJEH,17.305749,50.463363,202.8
366IZ1eJMN,17.27497,50.467214,212.9
366IZ1eaGq,17.307714,50.462989,192.3
366IZ1eaGw,17.307305,50.46304,194.2
366IZ1eaHG,17.305945,50.463211,200.5
366IZ1eaHI,17.305733,50.463237,204.5
366IZ1eaHJ,17.305665,50.463246,204.8
366IZ1eaHK,17.305568,50.463258,206.5
366IZ1eaHN,17.305605,50.463253,196.6
366IZ1eaPP,17.27497,50.467087,211.1
366IZ1erJr,17.307763,50.462855,191.1
366IZ1erJt,17.307623,50.462873,191.9
366IZ1erJv,17.307534,50.462884,190.4
366IZ1erJy,17.307298,50.462914,192.8
366IZ1erKB,17.306218,50.463049,205.7
366IZ1erKF,17.306231,50.463047,194.1
366IZ1erKI,17.30595,50.463082,198.5
366IZ1erKJ,17.305838,50.463096,200.8
366IZ1erKN,17.305652,50.46312,198.2
366IZ1erKO,17.305649,50.46312,195.6
366IZ1erSk,17.273761,50.46711,211.9
366IZ1f8Mt,17.307738,50.462731,190.5
366IZ1f8Mu,17.307638,50.462743,192.3
366IZ1f8Mv,17.307575,50.462751,192.4
366IZ1f8Mx,17.307529,50.462757,189.0
366IZ1f8Mz,17.307337,50.462781,192.1
366IZ1f8N0,17.307231,50.462794,194.1
366IZ1f8N2,17.30724,50.462793,188.2
366IZ1f8ND,17.306299,50.462911,200.4
366IZ1f8NG,17.306238,50.462919,194.9
366IZ1f8NJ,17.305899,50.462961,201.9
366IZ1f8NM,17.305739,50.462981,200.9
366IZ1f8NN,17.305745,50.46298,197.9
366IZ1f8V0,17.275732,50.466735,252.9
366IZ1f8V2,17.275553,50.466758,255.5
366IZ1f8VV,17.274997,50.466828,201.0
366IZ1f8VX,17.274914,50.466838,199.3
366IZ1f8Vc,17.274726,50.466862,194.1
366IZ1f8Vm,17.274018,50.46695,198.6
366IZ1fPQ4,17.307068,50.462687,194.2
366IZ1fPQD,17.306618,50.462743,189.8
366IZ1fPQG,17.306245,50.46279,198.3
366IZ1fPQH,17.305991,50.462822,207.0
366IZ1fPQI,17.306144,50.462803,197.4
366IZ1fPQL,17.305825,50.462843,203.5
366IZ1fPQM,17.305853,50.462839,199.5
366IZ1fPQN,17.305806,50.462845,198.9
366IZ1fPQO,17.305829,50.462842,195.1
366IZ1fPXv,17.275646,50.466618,274.3
366IZ1fPXw,17.275596,50.466624,273.8
366IZ1fPY2,17.275487,50.466638,262.3
366IZ1fPY3,17.275518,50.466634,258.1
366IZ1fPY4,17.275514,50.466635,255.5
366IZ1fPY5,17.275586,50.466626,249.6
366IZ1fPY8,17.275451,50.466643,247.4
366IZ1fPYA,17.275428,50.466646,243.0
366IZ1fPYB,17.275439,50.466644,239.7
366IZ1fPYH,17.275835,50.466596,205.3
366IZ1fPYJ,17.275189,50.466676,229.1
366IZ1fPYK,17.275355,50.466655,218.8
366IZ1fPYO,17.275063,50.466692,221.0
366IZ1fPYP,17.27503,50.466696,219.8
366IZ1fPYQ,17.275064,50.466692,215.5
366IZ1fPYR,17.274988,50.466701,216.2
366IZ1fPYU,17.274957,50.466705,209.3
366IZ1fPYY,17.2749,50.466713,200.9
366IZ1fPYZ,17.274931,50.466709,196.8
366IZ1fPYd,17.274631,50.466746,199.3
366IZ1fPYe,17.274724,50.466735,192.4
366IZ1fPYn,17.273651,50.466868,216.2
366IZ1fPYp,17.273577,50.466878,214.0
366IZ1fPYq,17.273438,50.466895,217.6
366IZ1fPYr,17.273578,50.466878,208.5
366IZ1fgTD,17.306505,50.46263,198.6
366IZ1fgTG,17.306371,50.462647,196.4
366IZ1fgTH,17.306331,50.462652,195.5
366IZ1fgTK,17.306039,50.462688,200.4
366IZ1fgTS,17.305707,50.46273,193.4
366IZ1fgbN,17.275608,50.466496,202.9
366IZ1fgbS,17.275145,50.466554,210.1
366IZ1fgbU,17.275079,50.466562,207.6
366IZ1fgbZ,17.274699,50.46661,211.0
366IZ1fgbu,17.273376,50.466775,213.2
366IZ1fgbv,17.273329,50.466781,212.5
366IZ1fxW8,17.307096,50.462428,189.5
366IZ1fxW9,17.307018,50.462438,190.3
366IZ1fxWI,17.306272,50.462531,199.2
366IZ1fxWL,17.305964,50.46257,204.8
366IZ1fxWN,17.305892,50.462579,202.5
366IZ1fxWQ,17.305863,50.462583,195.6
366IZ1fxWS,17.30557,50.462619,203.3
366IZ1fxeO,17.275696,50.466358,199.9
366IZ1fxeP,17.275595,50.46637,201.7
366IZ1fxeT,17.275321,50.466404,203.1
366IZ1fxeU,17.275299,50.466407,201.4
366IZ1fxeV,17.275287,50.466409,199.2
366IZ1fxeX,17.274923,50.466454,210.1
366IZ1fxeb,17.274803,50.466469,204.6
366IZ1fxec,17.274752,50.466476,204.1
366IZ1fxes,17.273477,50.466635,217.8
366IZ1fxev,17.273345,50.466651,215.6
366IZ1fxf4,17.272968,50.466698,207.9
366IZ1gEZ9,17.307074,50.462303,191.5
366IZ1gEZA,17.307042,50.462307,190.2
366IZ1gEZH,17.306474,50.462378,196.6
366IZ1gEZM,17.306165,50.462417,196.7
366IZ1gEZO,17.305983,50.46244,199.4
366IZ1gEZP,17.305867,50.462454,201.9
366IZ1gEZX,17.305543,50.462495,194.5
366IZ1gEhR,17.275503,50.466254,204.2
366IZ1gEhZ,17.274906,50.466329,209.2
366IZ1gEhb,17.274753,50.466348,210.6
366IZ1gEhd,17.274585,50.466369,212.7
366IZ1gEhe,17.27471,50.466353,204.3
366IZ1gEhw,17.273381,50.466519,215.0
366IZ1gEhx,17.273369,50.466521,212.8
366IZ1gVbu,17.308076,50.46205,191.4
366IZ1gVbv,17.308005,50.462059,191.8
366IZ1gVc8,17.307336,50.462143,186.3
366IZ1gVcA,17.307088,50.462174,191.9
366IZ1gVcB,17.307112,50.462171,188.1
366IZ1gVcC,17.307062,50.462177,187.6
366IZ1gVkY,17.275247,50.466158,200.3
366IZ1gVkZ,17.275232,50.46616,198.2
366IZ1gVka,17.275223,50.466162,195.9
366IZ1gVkd,17.274833,50.46621,205.2
366IZ1gVke,17.274807,50.466213,203.7
366IZ1gVkf,17.274623,50.466236,209.3
366IZ1gVkg,17.274589,50.466241,208.1
366IZ1gVkh,17.274669,50.466231,201.7
366IZ1gVkz,17.273368,50.466393,211.1
366IZ1gVl3,17.273107,50.466426,211.9
366IZ1gmet,17.308165,50.461911,193.9
366IZ1gmev,17.308072,50.461923,192.6
366IZ1gmew,17.308045,50.461926,191.1
366IZ1gmex,17.307941,50.461939,193.0
366IZ1gmfC,17.307121,50.462042,188.7
366IZ1gmfP,17.306145,50.462164,196.9
366IZ1gmna,17.275206,50.466036,200.4
366IZ1gmnb,17.275195,50.466037,198.2
366IZ1gmne,17.274865,50.466078,204.8
366IZ1gmnf,17.274735,50.466095,207.9
366IZ1gmng,17.274798,50.466087,202.3
366IZ1gmni,17.274638,50.466107,204.1
366IZ1gmo4,17.273153,50.466292,210.9
366IZ1h3hv,17.308065,50.461796,196.7
366IZ1h3i1,17.307847,50.461823,190.0
366IZ1h3qg,17.274894,50.465947,201.8
366IZ1h3qh,17.274846,50.465953,201.2
366IZ1h3ql,17.274494,50.465997,206.1
366IZ1h3qm,17.274474,50.466,204.3
366IZ1hKky,17.308036,50.461672,193.5
366IZ1hKl4,17.30765,50.46172,194.4
366IZ1hKl5,17.307616,50.461724,193.1
366IZ1hKtj,17.274784,50.465833,202.3
366IZ1hKtk,17.274799,50.465831,198.8
366IZ1hKtr,17.274112,50.465917,210.7
366IZ1hbnx,17.308167,50.461528,194.1
366IZ1hbny,17.308154,50.461529,191.9
366IZ1hbo3,17.307756,50.461579,196.1
366IZ1hbo7,17.307608,50.461598,191.8
366IZ1hbwk,17.274792,50.465705,202.9
366IZ1hbx5,17.273351,50.465885,210.4
366IZ1hbx6,17.27331,50.46589,209.5
366IZ1hsr0,17.308119,50.461406,191.8
366IZ1hsr2,17.30795,50.461427,193.9
366IZ1hsr3,17.307765,50.46145,199.5
366IZ1hsr4,17.307847,50.46144,193.0
366IZ1hsr6,17.307608,50.46147,198.3
366IZ1hsr7,17.307683,50.461461,192.2
366IZ1hsrK,17.306824,50.461568,195.1
366IZ1hsrU,17.306138,50.461654,198.6
366IZ1hsrZ,17.306721,50.461582,158.7
366IZ1hsra,17.306563,50.461602,163.0
366IZ1hszm,17.274805,50.465575,200.6
366IZ1i9u5,17.307787,50.46132,196.7
366IZ1i9u6,17.307845,50.461313,191.4
366IZ1i9u9,17.307587,50.461345,194.8
366IZ1i9uL,17.30678,50.461446,198.1
366IZ1i9uM,17.306811,50.461442,194.0
366IZ1i9uN,17.306626,50.461465,199.6
366IZ1i9uP,17.306587,50.46147,195.8
366IZ1i9uS,17.307066,50.461411,166.1
366IZ1i9uT,17.307284,50.461384,153.6
366IZ1i9ua,17.306446,50.461488,172.0
366IZ1iA2t,17.274508,50.465485,198.6
366IZ1iQx6,17.307928,50.461175,191.4
366IZ1iQxC,17.307533,50.461224,192.7
366IZ1iQxH,17.306805,50.461315,211.7
366IZ1iQxI,17.306994,50.461292,200.5
366IZ1iQxL,17.306949,50.461297,194.3
366IZ1iQxM,17.306969,50.461295,190.6
366IZ1iQxO,17.306792,50.461317,193.1
366IZ1iQxR,17.306524,50.461351,197.0
366IZ1iQxU,17.307035,50.461287,165.7
366IZ1iQxV,17.307089,50.46128,160.6
366IZ1iQxY,17.30692,50.461302,160.0
366IZ1iR5x,17.274246,50.46539,203.2
366IZ1iR5y,17.274228,50.465392,201.3
366IZ1iR6A,17.273329,50.465504,208.9
366IZ1ii06,17.307961,50.461043,193.7
366IZ1ii0H,17.306985,50.461165,207.4
366IZ1ii0I,17.306873,50.461179,209.7
366IZ1ii0J,17.306842,50.461183,208.4
366IZ1ii0L,17.306917,50.461174,199.5
366IZ1ii0O,17.3068,50.461188,196.5
366IZ1ii0S,17.306507,50.461225,198.7
366IZ1ii9C,17.273224,50.46539,212.0
366IZ1ii9D,17.273067,50.465409,216.3
